NAPS ID	Province	City	Year	Year_lag	Latitude	Longitude	Elevation	Pollutant	variable	value	Year_beeyear_lag	seasons	mean_spring	mean_summer	mean_fall	mean_winter	test	mean_value
020104	PE	Charlottetown	2021	2022	46.233001708984375	-63.13666916	21	PM2.5	January	5	2021	Winter	5.777777777777778	5.333333333333333	4.111111111111111	3.888888888888889	2021_PE_PM2.5	4.777777777777778
020104	PE	Charlottetown	2021	2022	46.233001708984375	-63.13666916	21	SO2	January	0.1	2021	Winter	0.23333333333333334	0.066666667	0.1	0.066666667	2021_PE_SO2	0.11666666666666667
050109	QC	Montréal	2021	2022	45.502647399902344	-73.66390991	41	CO	January	0.26	2021	Winter	0.18766666666666668	0.188	0.21566666666666667	0.23466666666666666	2021_QC_CO	0.2065
050103	QC	Montréal	2021	2022	45.64102554321289	-73.49967957	19	NO	January	2	2021	Winter	1.2121212121212122	1.4696969696969697	2.75	3.3846153846153846	2021_QC_NO	2.1954022988505746
050103	QC	Montréal	2021	2022	45.64102554321289	-73.49967957	19	NO2	January	10	2021	Winter	4.863636363636363	4.636363636363637	6.640625	9.153846153846153	2021_QC_NO2	6.310344827586207
050103	QC	Montréal	2021	2022	45.64102554321289	-73.49967957	19	NOX	January	12	2021	Winter	6.136363636363637	6.015151515151516	9.328125	12.492307692307692	2021_QC_NOX	8.471264367816092
050103	QC	Montréal	2021	2022	45.64102554321289	-73.49967957	19	O3	January	23	2021	Winter	34.776	23.93846153846154	20.439393939393938	27.155555555555555	2021_QC_O3	26.480842911877396
050103	QC	Montréal	2021	2022	45.64102554321289	-73.49967957	19	PM2.5	January	10	2021	Winter	5.262711864406779	6.300813008130081	5.7936507936507935	7.899224806	2021_QC_PM2.5	6.340725806451613
050103	QC	Montréal	2021	2022	45.64102554321289	-73.49967957	19	SO2	January	0.8	2021	Winter	0.895	0.6738095238095239	0.8214285714285714	0.7880952380952381	2021_QC_SO2	0.7933734939759036
080111	SK	Regina	2021	2022	50.452701568603516	-104.6159973	585	CO	January	0.19	2021	Winter	0.16333333333333333	0.13	0.16666666666666666	0.20166666666666666	2021_SK_CO	0.16541666666666666
080111	SK	Regina	2021	2022	50.452701568603516	-104.6159973	585	NO	January	6	2021	Winter	2	1.1111111111111112	2.4444444444444446	4.055555555555555	2021_SK_NO	2.4027777777777777
080111	SK	Regina	2021	2022	50.452701568603516	-104.6159973	585	NO2	January	12	2021	Winter	4.777777777777778	3.111111111111111	4.777777777777778	8.5	2021_SK_NO2	5.291666666666667
080111	SK	Regina	2021	2022	50.452701568603516	-104.6159973	585	NOX	January	18	2021	Winter	6.944444444444445	4.5	7.222222222222222	12.61111111111111	2021_SK_NOX	7.819444444444445
080111	SK	Regina	2021	2022	50.452701568603516	-104.6159973	585	O3	January	22	2021	Winter	31.958333333333332	24.25	22.75	25.583333333333332	2021_SK_O3	26.135416666666668
080111	SK	Regina	2021	2022	50.452701568603516	-104.6159973	585	PM10	January	15	2021	Winter	19.11111111111111	21.666666666666668	20.77777777777778	12.944444444444445	2021_SK_PM10	18.625
080111	SK	Regina	2021	2022	50.452701568603516	-104.6159973	585	PM2.5	January	8	2021	Winter	5.777777777777778	5.888888888888889	7	6.944444444444445	2021_SK_PM2.5	6.402777777777778
080111	SK	Regina	2021	2022	50.452701568603516	-104.6159973	585	SO2	January	0.2	2021	Winter	0.3142857142857143	0.32857142857142857	0.29523809523809524	0.3523809523809524	2021_SK_SO2	0.32261904761904764
119004	YU	Whitehorse	2021	2022	60.71971893310547	-135.0587463	640	NO	January	4	2021	Winter	2	1.3333333333333333	3	5.666666666666667	2021_YU_NO	3
119004	YU	Whitehorse	2021	2022	60.71971893310547	-135.0587463	640	NO2	January	9	2021	Winter	5.666666666666667	3	5.666666666666667	11.333333333333334	2021_YU_NO2	6.416666666666667
119004	YU	Whitehorse	2021	2022	60.71971893310547	-135.0587463	640	NOX	January	13	2021	Winter	8	4.333333333333333	8.333333333333334	17	2021_YU_NOX	9.416666666666666
119004	YU	Whitehorse	2021	2022	60.71971893310547	-135.0587463	640	O3	January	26	2021	Winter	34.666666666666664	22.333333333333332	23	24.666666666666668	2021_YU_O3	26.166666666666668
119004	YU	Whitehorse	2021	2022	60.71971893310547	-135.0587463	640	PM2.5	January	7	2021	Winter	6	3	5.333333333333333	10.666666666666666	2021_YU_PM2.5	6.25
90121	AB	Edmonton	2022	2023	53.54822922	-113.3681107	670	CO	January	0.22	2022	Winter	0.17170212765957446	0.24395833333333333	0.21479166666666666	0.2121818181818182	2022_AB_CO	0.2109090909090909
90121	AB	Edmonton	2022	2023	53.54822922	-113.3681107	670	NO	January	15	2022	Winter	1.3493150684931507	0.7074829931972789	2.8541666666666665	3.865771812080537	2022_AB_NO	2.197952218430034
90121	AB	Edmonton	2022	2023	53.54822922	-113.3681107	670	NO2	January	22	2022	Winter	4.890410958904109	3.3741496598639458	6.4375	9.536912751677852	2022_AB_NO2	6.071672354948806
90121	AB	Edmonton	2022	2023	53.54822922	-113.3681107	670	NOX	January	37	2022	Winter	6.260273972602739	4.115646258503402	9.291666666666666	13.409395973154362	2022_AB_NOX	8.284982935153584
90121	AB	Edmonton	2022	2023	53.54822922	-113.3681107	670	O3	January	18	2022	Winter	33.76865671641791	29.385185185185186	21.954545454545453	25.580882352941178	2022_AB_O3	27.689013035381752
90121	AB	Edmonton	2022	2023	53.54822922	-113.3681107	670	PM2.5	January	7	2022	Winter	4.776119402985074	12.503703703703703	5.2164179104477615	5.503597122302159	2022_AB_PM2.5	6.996309963099631
90121	AB	Edmonton	2022	2023	53.54822922	-113.3681107	670	SO2	January	0.9	2022	Winter	0.5583941605839416	0.48405797101449277	0.4642335766423358	0.6645833333333333	2022_AB_SO2	0.5442446043165468
100111	BC	Metro Van - Port Moody	2022	2023	49.28089141845703	-122.8492889	6	CO	January	0.28	2022	Winter	0.17785714285714285	0.17357142857142857	0.2025	0.22	2022_BC_CO	0.19271604938271605
100103	BC	Metro Van - New Westminster	2022	2023	49.22704315185547	-122.8944855	45	NO	January	25	2022	Winter	3.3956834532374103	3.326241134751773	4.234042553	7.752577319587629	2022_BC_NO	4.420849420849421
100103	BC	Metro Van - New Westminster	2022	2023	49.22704315185547	-122.8944855	45	NO2	January	19	2022	Winter	7.258992805755396	5.985815603	7.184397163120567	11.092783505154639	2022_BC_NO2	7.61003861
100103	BC	Metro Van - New Westminster	2022	2023	49.22704315185547	-122.8944855	45	NOX	January	43	2022	Winter	10.546762589928058	9.255319149	11.390070921985815	18.77319587628866	2022_BC_NOX	11.965250965250965
100103	BC	Metro Van - New Westminster	2022	2023	49.22704315185547	-122.8944855	45	O3	January	7	2022	Winter	26.16788321167883	21.27536231884058	17.103703703703705	16.760416666666668	2022_BC_O3	20.630434782608695
100202	BC	Prince George	2021	2022	53.91471862792969	-122.7419434	588	PM10	March	19	2022	Spring	19.743589743589745	26.41025641025641	13.58974358974359	11.846153846153847	2022_BC_PM10	19.107692307692307
100103	BC	Metro Van - New Westminster	2022	2023	49.22704315185547	-122.8944855	45	PM2.5	January	7	2022	Winter	5.313253012048193	9.803571428571429	5.3375	5.625	2022_BC_PM2.5	6.649152542372882
100110	BC	Metro Van - Burnaby	2022	2023	49.27921295166016	-122.9707108	104	SO2	January	0.4	2022	Winter	0.8652173913043478	0.8051724137931034	0.694017094	0.5054794520547945	2022_BC_SO2	0.7387173396674585
70119	MB	Winnipeg	2022	2023	49.89799118041992	-97.14653015	229	NO	January	1	2022	Winter	0.3333333333333333	0.16666666666666666	1	1.5	2022_MB_NO	0.75
70119	MB	Winnipeg	2022	2023	49.89799118041992	-97.14653015	229	NO2	January	6	2022	Winter	4.166666666666667	3	3.6666666666666665	4.333333333333333	2022_MB_NO2	3.7916666666666665
70119	MB	Winnipeg	2022	2023	49.89799118041992	-97.14653015	229	NOX	January	6	2022	Winter	4.166666666666667	3	4.333333333333333	5.666666666666667	2022_MB_NOX	4.291666666666667
70119	MB	Winnipeg	2022	2023	49.89799118041992	-97.14653015	229	PM2.5	January	5	2022	Winter	4.75	19.166666666666668	6.555555555555555	5.111111111111111	2022_MB_PM2.5	9.333333333333334
70301	MB	Flin Flon	2022	2023	54.76852035522461	-101.8774719	339	SO2	January	0	2022	Winter	0.13333333333333333	0.3	0.033333333	0.033333333	2022_MB_SO2	0.10909090909090909
40209	NB	Saint John	2022	2023	45.28028106689453	-66.05610657	41	CO	January	0.18	2022	Winter	0.17200000000000001	0.17333333333333334	0.19833333333333333	0.19166666666666668	2022_NB_CO	0.18434782608695652
40104	NB	Fredericton	2022	2023	45.95729064941406	-66.64523315	10	NO	January	1	2022	Winter	0.5384615384615384	0.7037037037037037	0.8846153846153846	1.2307692307692308	2022_NB_NO	0.8380952380952381
40104	NB	Fredericton	2022	2023	45.95729064941406	-66.64523315	10	NO2	January	5	2022	Winter	2.4615384615384617	2.4444444444444446	2.3846153846153846	3.8076923076923075	2022_NB_NO2	2.7714285714285714
40104	NB	Fredericton	2022	2023	45.95729064941406	-66.64523315	10	NOX	January	6	2022	Winter	3.076923076923077	3.2222222222222223	3.423076923076923	4.961538461538462	2022_NB_NOX	3.6666666666666665
40104	NB	Fredericton	2022	2023	45.95729064941406	-66.64523315	10	O3	January	29	2022	Winter	34.2962963	22.48148148148148	20.37037037037037	31.346153846153847	2022_NB_O3	27.08411214953271
40104	NB	Fredericton	2022	2023	45.95729064941406	-66.64523315	10	PM2.5	January	10	2022	Winter	4.966666666666667	6.8	4.833333333333333	6.0344827586206895	2022_NB_PM2.5	5.655462185
40203	NB	Saint John	2022	2023	45.30876159667969	-66.0083847	41	SO2	January	0.6	2022	Winter	1.9933333333333332	2.58	0.9333333333333333	1.2714285714285714	2022_NB_SO2	1.7016949152542373
10102	NL	St. John's	2022	2023	47.56037902832031	-52.71147156	7	CO	January	0.13	2022	Winter	0.15533333333333335	0.11928571428571429	0.13583333333333333	0.1523076923076923	2022_NL_CO	0.14092592592592593
10102	NL	St. John's	2022	2023	47.56037902832031	-52.71147156	7	NO	January	1	2022	Winter	1.7777777777777777	1.8333333333333333	1.0555555555555556	0.9444444444444444	2022_NL_NO	1.4027777777777777
10102	NL	St. John's	2022	2023	47.56037902832031	-52.71147156	7	NO2	January	4	2022	Winter	2.3333333333333335	1.7777777777777777	1.7777777777777777	2.2222222222222223	2022_NL_NO2	2.0277777777777777
10102	NL	St. John's	2022	2023	47.56037902832031	-52.71147156	7	NOX	January	5	2022	Winter	4.166666666666667	3.3333333333333335	3.0555555555555554	3.4444444444444446	2022_NL_NOX	3.5
10102	NL	St. John's	2022	2023	47.56037902832031	-52.71147156	7	O3	January	32	2022	Winter	35.15	21.94736842105263	23.90909090909091	33.04347826086956	2022_NL_O3	28.642857142857142
10102	NL	St. John's	2022	2023	47.56037902832031	-52.71147156	7	PM10	January	16	2022	Winter	13.066666666666666	10.466666666666667	9.8	11	2022_NL_PM10	11.083333333333334
10102	NL	St. John's	2022	2023	47.56037902832031	-52.71147156	7	PM2.5	January	6	2022	Winter	5.055555555555555	4.833333333333333	3.888888888888889	4.722222222222222	2022_NL_PM2.5	4.625
10102	NL	St. John's	2022	2023	47.56037902832031	-52.71147156	7	SO2	January	0.1	2022	Winter	0.3666666666666667	0.26666666666666666	0.32	0.2714285714285714	2022_NL_SO2	0.30677966101694915
30113	NS	Halifax	2022	2023	44.64710998535156	-63.5736618	28	CO	January	0.16	2022	Winter	0.063333333	0.081666667	0.11333333333333334	0.12833333333333333	2022_NS_CO	0.096666667
30113	NS	Halifax	2022	2023	44.64710998535156	-63.5736618	28	NO	January	2	2022	Winter	0.6111111111111112	0.5555555555555556	0.9444444444444444	1	2022_NS_NO	0.7777777777777778
30113	NS	Halifax	2022	2023	44.64710998535156	-63.5736618	28	NO2	January	6	2022	Winter	2.1666666666666665	1.7222222222222223	2.0555555555555554	2.7777777777777777	2022_NS_NO2	2.1805555555555554
30113	NS	Halifax	2022	2023	44.64710998535156	-63.5736618	28	NOX	January	8	2022	Winter	2.7777777777777777	2.2777777777777777	3	3.888888888888889	2022_NS_NOX	2.986111111111111
30113	NS	Halifax	2022	2023	44.64710998535156	-63.5736618	28	O3	January	32	2022	Winter	34.541666666666664	24.227272727272727	23.565217391304348	33.458333333333336	2022_NS_O3	29.107526881720432
30113	NS	Halifax	2022	2023	44.64710998535156	-63.5736618	28	PM10	January	NA	2022	Winter	NA	NA	NA	NA	2022_NS_PM10	NA
30113	NS	Halifax	2022	2023	44.64710998535156	-63.5736618	28	PM2.5	January	6	2022	Winter	4.714285714285714	6.333333333333333	4.714285714285714	5.238095238095238	2022_NS_PM2.5	5.25
30113	NS	Halifax	2022	2023	44.64710998535156	-63.5736618	28	SO2	January	0.7	2022	Winter	0.41333333333333333	0.38	0.4266666666666667	0.6066666666666667	2022_NS_SO2	0.45666666666666667
129003	NT	Yellowknife	2022	2023	62.45206832885742	-114.3639984	193	CO	January	0.23	2022	Winter	0.31	0.14500000000000002	0.175	0.22666666666666668	2022_NT_CO	0.24461538461538462
129003	NT	Yellowknife	2022	2023	62.45206832885742	-114.3639984	193	NO	January	3	2022	Winter	0.9	0.5	1	1.9166666666666667	2022_NT_NO	1.0869565217391304
129003	NT	Yellowknife	2022	2023	62.45206832885742	-114.3639984	193	NO2	January	6	2022	Winter	2.2	1.1666666666666667	2	4.166666666666667	2022_NT_NO2	2.391304347826087
129003	NT	Yellowknife	2022	2023	62.45206832885742	-114.3639984	193	NOX	January	8	2022	Winter	3.1	1.4166666666666667	2.75	5.666666666666667	2022_NT_NOX	3.239130434782609
129003	NT	Yellowknife	2022	2023	62.45206832885742	-114.3639984	193	O3	January	26	2022	Winter	27.235294117647058	20.523809523809526	22.85	26.85	2022_NT_O3	24.205128205128204
129003	NT	Yellowknife	2022	2023	62.45206832885742	-114.3639984	193	PM10	January	12	2022	Winter	18.90909090909091	19.75	10.083333333333334	9.25	2022_NT_PM10	14.404255319148936
129003	NT	Yellowknife	2022	2023	62.45206832885742	-114.3639984	193	PM2.5	January	5	2022	Winter	4.545454545454546	7	3.0833333333333335	4.5	2022_NT_PM2.5	4.787234042553192
129003	NT	Yellowknife	2022	2023	62.45206832885742	-114.3639984	193	SO2	January	0.6	2022	Winter	0.475	0.6	0.625	0.49166666666666664	2022_NT_SO2	0.5479166666666666
60204	ON	Windsor	2022	2023	42.31577682495117	-83.04367065	176	CO	January	0.24	2022	Winter	0.23444444444444446	0.24933333333333332	0.26066666666666666	0.252	2022_ON_CO	0.24841269841269842
60104	ON	Ottawa	2022	2023	45.43432998657227	-75.6760025	68	NO	January	3	2022	Winter	2.2083333333333335	1.2773109243697478	2.7333333333333334	3.0252100840336134	2022_ON_NO	2.311715481171548
60104	ON	Ottawa	2022	2023	45.43432998657227	-75.6760025	68	NO2	January	12	2022	Winter	6.866666666666666	4.739495798319328	6.366666666666666	8.957983193277311	2022_ON_NO2	6.7322175732217575
60104	ON	Ottawa	2022	2023	45.43432998657227	-75.6760025	68	NOX	January	15	2022	Winter	8.95	6	9.058333333333334	11.974789915966387	2022_ON_NOX	8.9958159
60104	ON	Ottawa	2022	2023	45.43432998657227	-75.6760025	68	O3	January	23	2022	Winter	33.43971631205674	30.092198581560282	21.929078014184398	27.028776978417266	2022_ON_O3	28.126334519572953
61007	ON	Sarnia	2022	2023	42.91254425048828	-82.41681671	180	PM10	January	NA	2022	Winter	NA	NA	NA	NA	2022_ON_PM10	NA
60104	ON	Ottawa	2022	2023	45.43432998657227	-75.6760025	68	PM2.5	January	10	2022	Winter	6.689922480620155	8.457364341085272	5.534883720930233	7.118110236220472	2022_ON_PM2.5	6.9494163424124515
60104	ON	Ottawa	2022	2023	45.43432998657227	-75.6760025	68	SO2	January	0.5	2022	Winter	1.6355555555555557	1.29375	0.8787234042553191	0.9909090909090909	2022_ON_SO2	1.1989130434782609
20104	PE	Charlottetown	2022	2023	46.23300170898438	-63.13666916	21	NO	January	1	2022	Winter	0.1111111111111111	0	0.2222222222222222	0.2222222222222222	2022_PE_NO	0.1388888888888889
20104	PE	Charlottetown	2022	2023	46.23300170898438	-63.13666916	21	NO2	January	3	2022	Winter	1	0.6666666666666666	0.7777777777777778	1.4444444444444444	2022_PE_NO2	0.9722222222222222
20104	PE	Charlottetown	2022	2023	46.23300170898438	-63.13666916	21	NOX	January	3	2022	Winter	1.3333333333333333	1	1.4444444444444444	1.5555555555555556	2022_PE_NOX	1.3333333333333333
20104	PE	Charlottetown	2022	2023	46.23300170898438	-63.13666916	21	O3	January	32	2022	Winter	34.77777777777778	22.333333333333332	21	32.77777777777778	2022_PE_O3	27.72222222222222
20104	PE	Charlottetown	2022	2023	46.23300170898438	-63.13666916	21	PM2.5	January	5	2022	Winter	4.555555555555555	5.666666666666667	4.111111111111111	4.333333333333333	2022_PE_PM2.5	4.666666666666667
20104	PE	Charlottetown	2022	2023	46.23300170898438	-63.13666916	21	SO2	January	0.2	2022	Winter	0.13333333333333333	0.1	0.1	0.2	2022_PE_SO2	0.13333333333333333
50109	QC	Montréal	2022	2023	45.50264739990234	-73.66390991	41	CO	January	0.31	2022	Winter	0.195	0.20033333333333334	0.22066666666666668	0.2542857142857143	2022_QC_CO	0.21694915254237288
50103	QC	Montréal	2022	2023	45.64102554321289	-73.49967957	19	NO	January	3	2022	Winter	1.7727272727272727	1.203125	2.803030303030303	3.4285714285714284	2022_QC_NO	2.2972972972972974
50103	QC	Montréal	2022	2023	45.64102554321289	-73.49967957	19	NO2	January	12	2022	Winter	5.833333333333333	4.59375	5.833333333333333	9.095238095238095	2022_QC_NO2	6.32046332
50103	QC	Montréal	2022	2023	45.64102554321289	-73.49967957	19	NOX	January	14	2022	Winter	7.515151515151516	5.846153846153846	8.621212121212121	12.476190476190476	2022_QC_NOX	8.580769230769231
50103	QC	Montréal	2022	2023	45.64102554321289	-73.49967957	19	O3	January	23	2022	Winter	33.35294117647059	25.93984962406015	18.661654135338345	27.557971014492754	2022_QC_O3	26.427777777777777
50103	QC	Montréal	2022	2023	45.64102554321289	-73.49967957	19	PM2.5	January	13	2022	Winter	5.844961240310077	8.736434108527131	5.40625	8.557251908396946	2022_QC_PM2.5	7.145067698259187
50103	QC	Montréal	2022	2023	45.64102554321289	-73.49967957	19	SO2	January	1.2	2022	Winter	0.8119047619047619	0.5375	0.8205128205128205	0.9175	2022_QC_SO2	0.7720496894409938
80111	SK	Regina	2022	2023	50.45270156860352	-104.6159973	585	CO	January	0.19	2022	Winter	0.16333333333333333	0.20333333333333334	0.19833333333333333	0.196	2022_SK_CO	0.19
80111	SK	Regina	2022	2023	50.45270156860352	-104.6159973	585	NO	January	5	2022	Winter	1.7222222222222223	1.6111111111111112	2.8333333333333335	4.055555555555555	2022_SK_NO	2.5555555555555554
80111	SK	Regina	2022	2023	50.45270156860352	-104.6159973	585	NO2	January	11	2022	Winter	4.555555555555555	3.888888888888889	5.166666666666667	8.5	2022_SK_NO2	5.527777777777778
80111	SK	Regina	2022	2023	50.45270156860352	-104.6159973	585	NOX	January	15	2022	Winter	6.277777777777778	5.388888888888889	8	12.333333333333334	2022_SK_NOX	8
80111	SK	Regina	2022	2023	50.45270156860352	-104.6159973	585	O3	January	26	2022	Winter	32.458333333333336	27.958333333333332	22.125	27.125	2022_SK_O3	27.416666666666668
80111	SK	Regina	2022	2023	50.45270156860352	-104.6159973	585	PM10	January	11	2022	Winter	26.444444444444443	34.44444444444444	26.88888888888889	11.333333333333334	2022_SK_PM10	24.77777777777778
80111	SK	Regina	2022	2023	50.45270156860352	-104.6159973	585	PM2.5	January	6	2022	Winter	6.944444444444445	15.777777777777779	8.666666666666666	5.722222222222222	2022_SK_PM2.5	9.277777777777779
80111	SK	Regina	2022	2023	50.45270156860352	-104.6159973	585	SO2	January	0.3	2022	Winter	0.29523809523809524	0.32857142857142857	0.26666666666666666	0.24736842105263157	2022_SK_SO2	0.2853658536585366
119004	YU	Whitehorse	2022	2023	60.71971893310547	-135.0587463	640	NO	January	9	2022	Winter	1.6666666666666667	0.3333333333333333	2	7	2022_YU_NO	2.75
119004	YU	Whitehorse	2022	2023	60.71971893310547	-135.0587463	640	NO2	January	14	2022	Winter	5	1	5.333333333333333	12.666666666666666	2022_YU_NO2	6
119004	YU	Whitehorse	2022	2023	60.71971893310547	-135.0587463	640	NOX	January	23	2022	Winter	6.333333333333333	2	7.333333333333333	19.666666666666668	2022_YU_NOX	8.833333333333334
119004	YU	Whitehorse	2022	2023	60.71971893310547	-135.0587463	640	O3	January	24	2022	Winter	35	23.333333333333332	21	25	2022_YU_O3	26.083333333333332
119004	YU	Whitehorse	2022	2023	60.71971893310547	-135.0587463	640	PM2.5	January	12	2022	Winter	5.333333333333333	3.3333333333333335	6.333333333333333	10.666666666666666	2022_YU_PM2.5	6.416666666666667
90121	AB	Edmonton	2022	2023	53.54822922	-113.3681107	670	CO	March	0.19	2023	Spring	0.16649122807017544	0.1712280701754386	0.186140351	0.2131578947368421	2023_AB_CO	0.1784736842105263
90121	AB	Edmonton	2022	2023	53.54822922	-113.3681107	670	NO	March	9	2023	Spring	1.2684563758389262	0.86	2.614864864864865	6.163265306122449	2023_AB_NO	2.030241935483871
90121	AB	Edmonton	2022	2023	53.54822922	-113.3681107	670	NO2	March	16	2023	Spring	4.530201342281879	3.18	6.344594594594595	11.183673469387756	2023_AB_NO2	5.320564516129032
90121	AB	Edmonton	2022	2023	53.54822922	-113.3681107	670	NOX	March	25	2023	Spring	5.805369127516778	4.02	8.972972972972974	17.32653061	2023_AB_NOX	7.348790322580645
90121	AB	Edmonton	2022	2023	53.54822922	-113.3681107	670	O3	March	29	2023	Spring	34.04347826086956	27.094202898550726	23.49264705882353	20.4	2023_AB_O3	27.461706783369802
90121	AB	Edmonton	2022	2023	53.54822922	-113.3681107	670	PM2.5	March	6	2023	Spring	4.316546762589928	7.4822695035460995	8.733812949640289	7.934782608695652	2023_AB_PM2.5	6.95483871
90121	AB	Edmonton	2022	2023	53.54822922	-113.3681107	670	SO2	March	0.7	2023	Spring	0.5714285714285714	0.4816326530612245	0.5565517241379311	0.7125	2023_AB_SO2	0.5537987679671458
100111	BC	Metro Van - Port Moody	2022	2023	49.28089141845703	-122.8492889	6	CO	March	0.2	2023	Spring	0.1713888888888889	0.15083333333333335	0.26083333333333336	0.23090909090909092	2023_BC_CO	0.1977310924369748
100103	BC	Metro Van - New Westminster	2022	2023	49.22704315185547	-122.8944855	45	NO	March	8	2023	Spring	2.891891891891892	3.6986301369863015	9.88	10.541666666666666	2023_BC_NO	6.008130081300813
100103	BC	Metro Van - New Westminster	2022	2023	49.22704315185547	-122.8944855	45	NO2	March	17	2023	Spring	7.743243243243243	7.684931506849315	11.96	12	2023_BC_NO2	9.426829268292684
100103	BC	Metro Van - New Westminster	2022	2023	49.22704315185547	-122.8944855	45	NOX	March	25	2023	Spring	10.58108108108108	11.32876712328767	21.69333333333333	22.583333333333332	2023_BC_NOX	15.361788617886178
100103	BC	Metro Van - New Westminster	2022	2023	49.22704315185547	-122.8944855	45	O3	March	11	2023	Spring	25.405405405405407	19.653333333333332	14.88	15.125	2023_BC_O3	19.487903225806452
100103	BC	Metro Van - New Westminster	2022	2023	49.22704315185547	-122.8944855	45	PM2.5	March	4	2023	Spring	3.870967741935484	5.126984126984127	11.238095238095237	5.0476190476190474	2023_BC_PM2.5	6.588516746411483
100110	BC	Metro Van - Burnaby	2022	2023	49.27921295166016	-122.9707108	104	SO2	March	0.2	2023	Spring	0.23333333333333334	0.3156862745098039	0.3392156862745098	0.23125	2023_BC_SO2	0.28994082840236685
70119	MB	Winnipeg	2022	2023	49.89799118041992	-97.14653015	229	NO	March	1	2023	Spring	0.8333333333333334	0.6666666666666666	1.1666666666666667	1	2023_MB_NO	0.9
70119	MB	Winnipeg	2022	2023	49.89799118041992	-97.14653015	229	NO2	March	6	2023	Spring	3.8333333333333335	1.5	2.3333333333333335	1.5	2023_MB_NO2	2.45
70119	MB	Winnipeg	2022	2023	49.89799118041992	-97.14653015	229	NOX	March	7	2023	Spring	4.5	1.5	3.5	2.5	2023_MB_NOX	3.1
70119	MB	Winnipeg	2022	2023	49.89799118041992	-97.14653015	229	PM2.5	March	5	2023	Spring	4.222222222222222	6.444444444444445	6.571428571428571	5.5	2023_MB_PM2.5	5.666666666666667
70301	MB	Flin Flon	2022	2023	54.76852035522461	-101.8774719	339	SO2	March	0.1	2023	Spring	0.1	0.1	0.1	0.1	2023_MB_SO2	0.1
40209	NB	Saint John	2022	2023	45.28028106689453	-66.05610657	41	CO	March	0.18	2023	Spring	0.16666666666666669	0.14666666666666667	0.15	0.16999999999999998	2023_NB_CO	0.1563157894736842
40104	NB	Fredericton	2022	2023	45.95729064941406	-66.64523315	10	NO	March	0	2023	Spring	0.7407407407407407	0.5925925925925926	1.1851851851851851	1	2023_NB_NO	0.8555555555555555
40104	NB	Fredericton	2022	2023	45.95729064941406	-66.64523315	10	NO2	March	3	2023	Spring	2.888888888888889	2.037037037037037	2.6666666666666665	2.6666666666666665	2023_NB_NO2	2.5444444444444443
40104	NB	Fredericton	2022	2023	45.95729064941406	-66.64523315	10	NOX	March	3	2023	Spring	3.5925925925925926	2.5555555555555554	3.740740740740741	3.7777777777777777	2023_NB_NOX	3.3444444444444446
40104	NB	Fredericton	2022	2023	45.95729064941406	-66.64523315	10	O3	March	35	2023	Spring	33.666666666666664	22.37037037037037	22.444444444444443	29.11111111111111	2023_NB_O3	26.455555555555556
40104	NB	Fredericton	2022	2023	45.95729064941406	-66.64523315	10	PM2.5	March	5	2023	Spring	4.4	5.666666666666667	4.933333333333334	4.8	2023_NB_PM2.5	4.98
40203	NB	Saint John	2022	2023	45.30876159667969	-66.0083847	41	SO2	March	1.6	2023	Spring	1.6733333333333333	1.7866666666666666	1.5333333333333334	0.9	2023_NB_SO2	1.588
10102	NL	St. John's	2022	2023	47.56037902832031	-52.71147156	7	CO	March	0.16	2023	Spring	0.15	0.12071428571428572	0.13133333333333333	0.158	2023_NL_CO	0.13673469387755102
10102	NL	St. John's	2022	2023	47.56037902832031	-52.71147156	7	NO	March	1	2023	Spring	0.8888888888888888	1.3333333333333333	0.8823529411764706	0.8333333333333334	2023_NL_NO	1.0169491525423728
10102	NL	St. John's	2022	2023	47.56037902832031	-52.71147156	7	NO2	March	4	2023	Spring	2.2222222222222223	1.7222222222222223	1.8235294117647058	2.3333333333333335	2023_NL_NO2	1.9661016949152543
10102	NL	St. John's	2022	2023	47.56037902832031	-52.71147156	7	NOX	March	5	2023	Spring	3.111111111111111	3.111111111111111	2.823529411764706	3	2023_NL_NOX	3.016949152542373
10102	NL	St. John's	2022	2023	47.56037902832031	-52.71147156	7	O3	March	34	2023	Spring	33.95238095238095	21.818181818181817	24.571428571428573	31.428571428571427	2023_NL_O3	27.169014084507044
10102	NL	St. John's	2022	2023	47.56037902832031	-52.71147156	7	PM10	March	15	2023	Spring	13.266666666666667	11.642857142857142	10.933333333333334	12.2	2023_NL_PM10	11.979591836734693
10102	NL	St. John's	2022	2023	47.56037902832031	-52.71147156	7	PM2.5	March	6	2023	Spring	5.111111111111111	5.294117647058823	4.611111111111111	4.666666666666667	2023_NL_PM2.5	4.966101694915254
10102	NL	St. John's	2022	2023	47.56037902832031	-52.71147156	7	SO2	March	0.2	2023	Spring	0.3142857142857143	0.27692307692307694	0.2357142857142857	0.23333333333333334	2023_NL_SO2	0.2727272727272727
30113	NS	Halifax	2022	2023	44.64710998535156	-63.5736618	28	CO	March	0.16	2023	Spring	0.13666666666666666	0.12	0.12833333333333333	0.135	2023_NS_CO	0.129
30113	NS	Halifax	2022	2023	44.64710998535156	-63.5736618	28	NO	March	1	2023	Spring	0.7777777777777778	0.7222222222222222	1.0555555555555556	1.1666666666666667	2023_NS_NO	0.8833333333333333
